-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   17 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10774.8 ;      11316.19 ;    79.69 ;      10948.70 ;    77.10 ;  116.70 ;
   6 ;   17 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10774.8 ;      11316.19 ;    79.69 ;      10948.70 ;    77.10 ;  116.70 ;
   6 ;   17 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 13360.37 ;     0.00 ;     0.00 ;     0.00 ;  -10175.47 ;    -     ;    -     ;     0.00 ;  10774.8 ;      11316.19 ;    79.69 ;      10948.70 ;    77.10 ;  114.74 ;
   6 ;   17 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 15040.30 ;     0.00 ;     0.00 ;     0.00 ;  -11535.43 ;    -     ;    -     ;     0.00 ;  10774.8 ;      11316.19 ;    79.69 ;      10948.70 ;    77.10 ;    0.00 ;
   6 ;   17 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.70 ;
   6 ;   17 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.70 ;
   6 ;   17 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  114.74 ;
   6 ;   17 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33954.17 ;    18.55 ;     0.00 ;     0.00 ;    7835.98 ;  2321.14 ;  6629.00 ;     0.00 ;  57717.2 ;     113757.04 ;    55.68 ;     136795.73 ;    66.95 ;   60.03 ;
   6 ;   18 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30853.49 ;   115.60 ;     0.00 ;     0.00 ;    7777.91 ;  1900.00 ;  5865.27 ;     0.00 ;  57717.2 ;     113757.04 ;    55.68 ;     136795.73 ;    66.95 ;   59.15 ;
   6 ;   18 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23876.45 ;   115.60 ;     0.00 ;     0.00 ;    5591.75 ;  1900.00 ;  4656.29 ;     0.00 ;  57717.2 ;     113757.04 ;    55.68 ;     136795.73 ;    66.95 ;   49.73 ;
   6 ;   18 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28049.22 ;    90.14 ;     0.00 ;     0.00 ;    6659.58 ;  2010.48 ;  5438.75 ;     0.00 ;  57717.2 ;     113757.04 ;    55.68 ;     136795.73 ;    66.95 ;   80.90 ;
   6 ;   18 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  1973.57 ;     0.00 ;     0.00 ;     0.00 ;    9856.43 ;    -     ;    -     ;     0.00 ;    647.7 ;       6064.54 ;    30.48 ;       5824.01 ;    29.27 ;   60.03 ;
   6 ;   18 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1303.73 ;     0.00 ;     0.00 ;     0.00 ;    8950.77 ;    -     ;    -     ;     0.00 ;    647.7 ;       6064.54 ;    30.48 ;       5824.01 ;    29.27 ;   59.15 ;
   6 ;   18 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;    647.7 ;       6064.54 ;    30.48 ;       5824.01 ;    29.27 ;   49.73 ;
   6 ;   18 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1187.02 ;     0.00 ;     0.00 ;     0.00 ;    7944.38 ;    -     ;    -     ;     0.00 ;    647.7 ;       6064.54 ;    30.48 ;       5824.01 ;    29.27 ;   80.90 ;
   6 ;   18 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7098.30 ;     0.00 ;     0.00 ;     0.00 ;     300.70 ;    -     ;    -     ;     0.00 ;  15422.4 ;      35229.25 ;    68.27 ;      43791.65 ;    84.86 ;    0.00 ;
   6 ;   18 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7164.23 ;     0.00 ;     0.00 ;     0.00 ;    -151.83 ;    -     ;    -     ;     0.00 ;  15422.4 ;      35229.25 ;    68.27 ;      43791.65 ;    84.86 ;    0.00 ;
   6 ;   18 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  6808.82 ;     0.00 ;     0.00 ;     0.00 ;   -1569.82 ;    -     ;    -     ;     0.00 ;  15422.4 ;      35229.25 ;    68.27 ;      43791.65 ;    84.86 ;    0.00 ;
   6 ;   18 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6962.65 ;     0.00 ;     0.00 ;     0.00 ;    -768.37 ;    -     ;    -     ;     0.00 ;  15422.4 ;      35229.25 ;    68.27 ;      43791.65 ;    84.86 ;   80.90 ;
   6 ;   18 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16785.01 ;     0.00 ;     0.00 ;     0.00 ;  -11364.11 ;    -     ;    -     ;     0.00 ;  19358.3 ;      11316.19 ;    79.69 ;      11319.82 ;    79.71 ;    0.00 ;
   6 ;   18 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16046.48 ;     0.00 ;     0.00 ;     0.00 ;  -10711.58 ;    -     ;    -     ;     0.00 ;  19358.3 ;      11316.19 ;    79.69 ;      11319.82 ;    79.71 ;    0.00 ;
   6 ;   18 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13610.79 ;     0.00 ;     0.00 ;     0.00 ;   -8893.59 ;    -     ;    -     ;     0.00 ;  19358.3 ;      11316.19 ;    79.69 ;      11319.82 ;    79.71 ;    0.00 ;
   6 ;   18 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14977.28 ;     0.00 ;     0.00 ;     0.00 ;   -9940.11 ;    -     ;    -     ;     0.00 ;  19358.3 ;      11316.19 ;    79.69 ;      11319.82 ;    79.71 ;    0.00 ;
   6 ;   18 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   19 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32666.53 ;    19.25 ;     0.00 ;     0.00 ;    8494.32 ;  2321.14 ;  6629.00 ;     0.00 ;  47191.8 ;     113757.04 ;    55.68 ;     129523.42 ;    63.39 ;  109.40 ;
   6 ;   19 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30672.22 ;   115.60 ;     0.00 ;     0.00 ;    7329.18 ;  1900.00 ;  5865.27 ;     0.00 ;  47191.8 ;     113757.04 ;    55.68 ;     129523.42 ;    63.39 ;  109.40 ;
   6 ;   19 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23685.04 ;   115.60 ;     0.00 ;     0.00 ;    5153.16 ;  1900.00 ;  4656.29 ;     0.00 ;  47191.8 ;     113757.04 ;    55.68 ;     129523.42 ;    63.39 ;  105.98 ;
   6 ;   19 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27572.44 ;    90.32 ;     0.00 ;     0.00 ;    6506.54 ;  2010.48 ;  5438.75 ;     0.00 ;  47191.8 ;     113757.04 ;    55.68 ;     129523.42 ;    63.39 ;   80.90 ;
   6 ;   19 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3633.96 ;     0.00 ;     0.00 ;     0.00 ;    7903.84 ;    -     ;    -     ;     0.00 ;   2059.5 ;       6064.54 ;    30.48 ;       6480.24 ;    32.57 ;  109.40 ;
   6 ;   19 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2846.35 ;     0.00 ;     0.00 ;     0.00 ;    7115.95 ;    -     ;    -     ;     0.00 ;   2059.5 ;       6064.54 ;    30.48 ;       6480.24 ;    32.57 ;  109.40 ;
   6 ;   19 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1135.02 ;     0.00 ;     0.00 ;     0.00 ;    5864.18 ;    -     ;    -     ;     0.00 ;   2059.5 ;       6064.54 ;    30.48 ;       6480.24 ;    32.57 ;  105.98 ;
   6 ;   19 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2165.62 ;     0.00 ;     0.00 ;     0.00 ;    6673.58 ;    -     ;    -     ;     0.00 ;   2059.5 ;       6064.54 ;    30.48 ;       6480.24 ;    32.57 ;   80.90 ;
   6 ;   19 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5082.11 ;     0.00 ;     0.00 ;     0.00 ;    2316.89 ;    -     ;    -     ;     0.00 ;   7152.9 ;      35229.25 ;    68.27 ;      39939.67 ;    77.39 ;  109.40 ;
   6 ;   19 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4761.40 ;     0.00 ;     0.00 ;     0.00 ;    2251.00 ;    -     ;    -     ;     0.00 ;   7152.9 ;      35229.25 ;    68.27 ;      39939.67 ;    77.39 ;  109.40 ;
   6 ;   19 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1413.39 ;     0.00 ;     0.00 ;     0.00 ;    3825.61 ;    -     ;    -     ;     0.00 ;   7152.9 ;      35229.25 ;    68.27 ;      39939.67 ;    77.39 ;  105.98 ;
   6 ;   19 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3109.53 ;     0.00 ;     0.00 ;     0.00 ;    3084.75 ;    -     ;    -     ;     0.00 ;   7152.9 ;      35229.25 ;    68.27 ;      39939.67 ;    77.39 ;   80.90 ;
   6 ;   19 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10486.8 ;      11316.19 ;    79.69 ;      11000.74 ;    77.47 ;    0.00 ;
   6 ;   19 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10486.8 ;      11316.19 ;    79.69 ;      11000.74 ;    77.47 ;    0.00 ;
   6 ;   19 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10486.8 ;      11316.19 ;    79.69 ;      11000.74 ;    77.47 ;    0.00 ;
   6 ;   19 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10486.8 ;      11316.19 ;    79.69 ;      11000.74 ;    77.47 ;    0.00 ;
   6 ;   19 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   19 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   19 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   19 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   20 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31182.28 ;     0.00 ;     0.00 ;     0.00 ;   10489.32 ;  2321.14 ;  6629.00 ;     0.00 ;  46676.5 ;     113757.04 ;    55.68 ;     128567.70 ;    62.92 ;   84.18 ;
   6 ;   20 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28968.89 ;     2.12 ;     0.00 ;     0.00 ;    9449.04 ;  1900.00 ;  5865.27 ;     0.00 ;  46676.5 ;     113757.04 ;    55.68 ;     128567.70 ;    62.92 ;   83.78 ;
   6 ;   20 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23271.43 ;   111.15 ;     0.00 ;     0.00 ;    6092.32 ;  1900.00 ;  4656.29 ;     0.00 ;  46676.5 ;     113757.04 ;    55.68 ;     128567.70 ;    62.92 ;   81.86 ;
   6 ;   20 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26595.32 ;    58.10 ;     0.00 ;     0.00 ;    7981.43 ;  2010.48 ;  5438.75 ;     0.00 ;  46676.5 ;     113757.04 ;    55.68 ;     128567.70 ;    62.92 ;   80.90 ;
   6 ;   20 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5581.55 ;     0.00 ;     0.00 ;     0.00 ;    6073.45 ;    -     ;    -     ;     0.00 ;   4209.2 ;       6064.54 ;    30.48 ;       7712.58 ;    38.76 ;   84.18 ;
   6 ;   20 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  4027.97 ;     0.00 ;     0.00 ;     0.00 ;    6051.53 ;    -     ;    -     ;     0.00 ;   4209.2 ;       6064.54 ;    30.48 ;       7712.58 ;    38.76 ;   83.78 ;
   6 ;   20 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1738.53 ;     0.00 ;     0.00 ;     0.00 ;    5377.87 ;    -     ;    -     ;     0.00 ;   4209.2 ;       6064.54 ;    30.48 ;       7712.58 ;    38.76 ;   81.86 ;
   6 ;   20 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3248.43 ;     0.00 ;     0.00 ;     0.00 ;    5707.97 ;    -     ;    -     ;     0.00 ;   4209.2 ;       6064.54 ;    30.48 ;       7712.58 ;    38.76 ;   80.90 ;
   6 ;   20 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5151.51 ;     0.00 ;     0.00 ;     0.00 ;    2247.49 ;    -     ;    -     ;     0.00 ;   8364.8 ;      35229.25 ;    68.27 ;      41289.76 ;    80.01 ;   84.18 ;
   6 ;   20 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3647.70 ;     0.00 ;     0.00 ;     0.00 ;    3364.70 ;    -     ;    -     ;     0.00 ;   8364.8 ;      35229.25 ;    68.27 ;      41289.76 ;    80.01 ;   83.78 ;
   6 ;   20 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1405.12 ;     0.00 ;     0.00 ;     0.00 ;    3833.88 ;    -     ;    -     ;     0.00 ;   8364.8 ;      35229.25 ;    68.27 ;      41289.76 ;    80.01 ;   81.86 ;
   6 ;   20 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2879.40 ;     0.00 ;     0.00 ;     0.00 ;    3314.88 ;    -     ;    -     ;     0.00 ;   8364.8 ;      35229.25 ;    68.27 ;      41289.76 ;    80.01 ;   80.90 ;
   6 ;   20 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14048.0 ;      11316.19 ;    79.69 ;      10975.81 ;    77.29 ;    0.00 ;
   6 ;   20 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14048.0 ;      11316.19 ;    79.69 ;      10975.81 ;    77.29 ;    0.00 ;
   6 ;   20 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14048.0 ;      11316.19 ;    79.69 ;      10975.81 ;    77.29 ;    0.00 ;
   6 ;   20 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14048.0 ;      11316.19 ;    79.69 ;      10975.81 ;    77.29 ;    0.00 ;
   6 ;   20 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   20 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   20 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   20 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   21 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31230.10 ;    31.92 ;     0.00 ;     0.00 ;   10473.43 ;  2321.14 ;  6629.00 ;     0.00 ;  46536.4 ;     113757.04 ;    55.68 ;     128754.87 ;    63.02 ;   79.76 ;
   6 ;   21 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28620.67 ;   115.60 ;     0.00 ;     0.00 ;    9910.73 ;  1900.00 ;  5865.27 ;     0.00 ;  46536.4 ;     113757.04 ;    55.68 ;     128754.87 ;    63.02 ;   78.45 ;
   6 ;   21 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22690.47 ;   115.60 ;     0.00 ;     0.00 ;    6677.73 ;  1900.00 ;  4656.29 ;     0.00 ;  46536.4 ;     113757.04 ;    55.68 ;     128754.87 ;    63.02 ;   76.39 ;
   6 ;   21 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26230.32 ;    93.65 ;     0.00 ;     0.00 ;    8381.98 ;  2010.48 ;  5438.75 ;     0.00 ;  46536.4 ;     113757.04 ;    55.68 ;     128754.87 ;    63.02 ;   80.90 ;
   6 ;   21 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  8111.60 ;     0.00 ;     0.00 ;     0.00 ;    3543.40 ;    -     ;    -     ;     0.00 ;   9298.8 ;       6064.54 ;    30.48 ;      11072.03 ;    55.65 ;   79.76 ;
   6 ;   21 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  6290.85 ;     0.00 ;     0.00 ;     0.00 ;    3788.65 ;    -     ;    -     ;     0.00 ;   9298.8 ;       6064.54 ;    30.48 ;      11072.03 ;    55.65 ;   78.45 ;
   6 ;   21 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  2661.15 ;     0.00 ;     0.00 ;     0.00 ;    4455.25 ;    -     ;    -     ;     0.00 ;   9298.8 ;       6064.54 ;    30.48 ;      11072.03 ;    55.65 ;   76.39 ;
   6 ;   21 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  4886.45 ;     0.00 ;     0.00 ;     0.00 ;    4069.96 ;    -     ;    -     ;     0.00 ;   9298.8 ;       6064.54 ;    30.48 ;      11072.03 ;    55.65 ;   80.90 ;
   6 ;   21 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4205.56 ;     0.00 ;     0.00 ;     0.00 ;    3193.44 ;    -     ;    -     ;     0.00 ;   5402.6 ;      35229.25 ;    68.27 ;      38606.68 ;    74.81 ;   79.76 ;
   6 ;   21 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3446.51 ;     0.00 ;     0.00 ;     0.00 ;    3565.89 ;    -     ;    -     ;     0.00 ;   5402.6 ;      35229.25 ;    68.27 ;      38606.68 ;    74.81 ;   78.45 ;
   6 ;   21 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1233.42 ;     0.00 ;     0.00 ;     0.00 ;    4005.58 ;    -     ;    -     ;     0.00 ;   5402.6 ;      35229.25 ;    68.27 ;      38606.68 ;    74.81 ;   76.39 ;
   6 ;   21 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2498.11 ;     0.00 ;     0.00 ;     0.00 ;    3696.17 ;    -     ;    -     ;     0.00 ;   5402.6 ;      35229.25 ;    68.27 ;      38606.68 ;    74.81 ;   80.90 ;
   6 ;   21 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12139.3 ;      11316.19 ;    79.69 ;      11010.32 ;    77.53 ;    0.00 ;
   6 ;   21 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12139.3 ;      11316.19 ;    79.69 ;      11010.32 ;    77.53 ;    0.00 ;
   6 ;   21 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12139.3 ;      11316.19 ;    79.69 ;      11010.32 ;    77.53 ;    0.00 ;
   6 ;   21 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12139.3 ;      11316.19 ;    79.69 ;      11010.32 ;    77.53 ;    0.00 ;
