-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   40 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   40 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   6 ;   40 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33880.13 ;    42.44 ;     0.00 ;     0.00 ;    7933.92 ;  1987.51 ;  6629.00 ;     0.00 ;  52988.4 ;     110687.54 ;    54.17 ;     131604.50 ;    64.41 ;   66.30 ;
   6 ;   41 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30614.40 ;   115.60 ;     0.00 ;     0.00 ;    8017.00 ;  1900.00 ;  5865.27 ;     0.00 ;  52988.4 ;     110687.54 ;    54.17 ;     131604.50 ;    64.41 ;   66.30 ;
   6 ;   41 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23709.61 ;   115.60 ;     0.00 ;     0.00 ;    5758.59 ;  1900.00 ;  4084.87 ;     0.00 ;  52988.4 ;     110687.54 ;    54.17 ;     131604.50 ;    64.41 ;   59.02 ;
   6 ;   41 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27890.89 ;    96.41 ;     0.00 ;     0.00 ;    6824.18 ;  1922.96 ;  5142.46 ;     0.00 ;  52988.4 ;     110687.54 ;    54.17 ;     131604.50 ;    64.41 ;   90.34 ;
   6 ;   41 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2068.48 ;     0.00 ;     0.00 ;     0.00 ;    9761.52 ;    -     ;    -     ;     0.00 ;   1172.8 ;       5473.69 ;    27.51 ;       5840.34 ;    29.35 ;   66.30 ;
   6 ;   41 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1434.07 ;     0.00 ;     0.00 ;     0.00 ;    8820.43 ;    -     ;    -     ;     0.00 ;   1172.8 ;       5473.69 ;    27.51 ;       5840.34 ;    29.35 ;   66.30 ;
   6 ;   41 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   643.39 ;     0.00 ;     0.00 ;     0.00 ;    6648.01 ;    -     ;    -     ;     0.00 ;   1172.8 ;       5473.69 ;    27.51 ;       5840.34 ;    29.35 ;   59.02 ;
   6 ;   41 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1190.52 ;     0.00 ;     0.00 ;     0.00 ;    7940.88 ;    -     ;    -     ;     0.00 ;   1172.8 ;       5473.69 ;    27.51 ;       5840.34 ;    29.35 ;   90.34 ;
   6 ;   41 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6279.25 ;     0.00 ;     0.00 ;     0.00 ;    1119.75 ;    -     ;    -     ;     0.00 ;  12883.6 ;      35250.72 ;    68.31 ;      43794.22 ;    84.86 ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6618.03 ;     0.00 ;     0.00 ;     0.00 ;     394.37 ;    -     ;    -     ;     0.00 ;  12883.6 ;      35250.72 ;    68.31 ;      43794.22 ;    84.86 ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4049.76 ;     0.00 ;     0.00 ;     0.00 ;    1189.24 ;    -     ;    -     ;     0.00 ;  12883.6 ;      35250.72 ;    68.31 ;      43794.22 ;    84.86 ;    0.00 ;
   6 ;   41 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5197.46 ;     0.00 ;     0.00 ;     0.00 ;     996.83 ;    -     ;    -     ;     0.00 ;  12883.6 ;      35250.72 ;    68.31 ;      43794.22 ;    84.86 ;   90.10 ;
   6 ;   41 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17607.09 ;     0.00 ;     0.00 ;     0.00 ;  -12186.19 ;    -     ;    -     ;     0.00 ;  17899.9 ;      11328.76 ;    79.78 ;      11154.94 ;    78.55 ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16640.02 ;     0.00 ;     0.00 ;     0.00 ;  -11305.12 ;    -     ;    -     ;     0.00 ;  17899.9 ;      11328.76 ;    79.78 ;      11154.94 ;    78.55 ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17899.9 ;      11328.76 ;    79.78 ;      11154.94 ;    78.55 ;    0.00 ;
   6 ;   41 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16778.19 ;     0.00 ;     0.00 ;     0.00 ;  -11741.02 ;    -     ;    -     ;     0.00 ;  17899.9 ;      11328.76 ;    79.78 ;      11154.94 ;    78.55 ;    0.00 ;
   6 ;   41 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   41 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 34855.09 ;    27.96 ;     0.00 ;     0.00 ;    6944.47 ;  1987.51 ;  6629.00 ;     0.00 ;  56775.3 ;     110687.54 ;    54.17 ;     132576.50 ;    64.89 ;   67.06 ;
   6 ;   42 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 32222.26 ;   115.60 ;     0.00 ;     0.00 ;    6409.14 ;  1900.00 ;  5865.27 ;     0.00 ;  56775.3 ;     110687.54 ;    54.17 ;     132576.50 ;    64.89 ;   66.83 ;
   6 ;   42 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24009.33 ;   115.60 ;     0.00 ;     0.00 ;    5458.87 ;  1900.00 ;  4084.87 ;     0.00 ;  56775.3 ;     110687.54 ;    54.17 ;     132576.50 ;    64.89 ;   59.36 ;
   6 ;   42 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28654.42 ;    92.61 ;     0.00 ;     0.00 ;    6056.85 ;  1922.96 ;  5142.46 ;     0.00 ;  56775.3 ;     110687.54 ;    54.17 ;     132576.50 ;    64.89 ;   90.34 ;
   6 ;   42 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  1937.31 ;     0.00 ;     0.00 ;     0.00 ;    9892.69 ;    -     ;    -     ;     0.00 ;   1006.2 ;       5473.69 ;    27.51 ;       5735.40 ;    28.83 ;   67.06 ;
   6 ;   42 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1272.58 ;     0.00 ;     0.00 ;     0.00 ;    8981.92 ;    -     ;    -     ;     0.00 ;   1006.2 ;       5473.69 ;    27.51 ;       5735.40 ;    28.83 ;   66.83 ;
   6 ;   42 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   643.39 ;     0.00 ;     0.00 ;     0.00 ;    6648.01 ;    -     ;    -     ;     0.00 ;   1006.2 ;       5473.69 ;    27.51 ;       5735.40 ;    28.83 ;   59.36 ;
   6 ;   42 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1120.72 ;     0.00 ;     0.00 ;     0.00 ;    8010.68 ;    -     ;    -     ;     0.00 ;   1006.2 ;       5473.69 ;    27.51 ;       5735.40 ;    28.83 ;   90.34 ;
   6 ;   42 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7026.58 ;     0.00 ;     0.00 ;     0.00 ;     372.42 ;    -     ;    -     ;     0.00 ;  14329.1 ;      35250.72 ;    68.31 ;      43731.72 ;    84.74 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7002.19 ;     0.00 ;     0.00 ;     0.00 ;      10.21 ;    -     ;    -     ;     0.00 ;  14329.1 ;      35250.72 ;    68.31 ;      43731.72 ;    84.74 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5408.80 ;     0.00 ;     0.00 ;     0.00 ;    -169.80 ;    -     ;    -     ;     0.00 ;  14329.1 ;      35250.72 ;    68.31 ;      43731.72 ;    84.74 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6182.38 ;     0.00 ;     0.00 ;     0.00 ;      11.90 ;    -     ;    -     ;     0.00 ;  14329.1 ;      35250.72 ;    68.31 ;      43731.72 ;    84.74 ;   90.10 ;
   6 ;   42 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16820.21 ;     0.00 ;     0.00 ;     0.00 ;  -11399.31 ;    -     ;    -     ;     0.00 ;  17645.0 ;      11328.76 ;    79.78 ;      11285.25 ;    79.47 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16172.00 ;     0.00 ;     0.00 ;     0.00 ;  -10837.10 ;    -     ;    -     ;     0.00 ;  17645.0 ;      11328.76 ;    79.78 ;      11285.25 ;    79.47 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14974.29 ;     0.00 ;     0.00 ;     0.00 ;  -10257.09 ;    -     ;    -     ;     0.00 ;  17645.0 ;      11328.76 ;    79.78 ;      11285.25 ;    79.47 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15721.02 ;     0.00 ;     0.00 ;     0.00 ;  -10683.84 ;    -     ;    -     ;     0.00 ;  17645.0 ;      11328.76 ;    79.78 ;      11285.25 ;    79.47 ;    0.00 ;
   6 ;   42 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32014.73 ;    35.89 ;     0.00 ;     0.00 ;    9692.76 ;  1987.51 ;  6629.00 ;     0.00 ;  51660.7 ;     110687.54 ;    54.17 ;     128285.11 ;    62.79 ;   81.08 ;
   6 ;   43 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29147.73 ;   115.60 ;     0.00 ;     0.00 ;    9383.67 ;  1900.00 ;  5865.27 ;     0.00 ;  51660.7 ;     110687.54 ;    54.17 ;     128285.11 ;    62.79 ;   80.09 ;
   6 ;   43 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22800.19 ;   115.60 ;     0.00 ;     0.00 ;    6568.01 ;  1900.00 ;  4084.87 ;     0.00 ;  51660.7 ;     110687.54 ;    54.17 ;     128285.11 ;    62.79 ;   76.25 ;
   6 ;   43 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26608.56 ;    94.69 ;     0.00 ;     0.00 ;    8004.78 ;  1922.96 ;  5142.46 ;     0.00 ;  51660.7 ;     110687.54 ;    54.17 ;     128285.11 ;    62.79 ;   90.34 ;
   6 ;   43 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  6475.92 ;     0.00 ;     0.00 ;     0.00 ;    5179.08 ;    -     ;    -     ;     0.00 ;   6262.0 ;       5473.69 ;    27.51 ;       8829.90 ;    44.38 ;   81.08 ;
   6 ;   43 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  4923.49 ;     0.00 ;     0.00 ;     0.00 ;    5156.01 ;    -     ;    -     ;     0.00 ;   6262.0 ;       5473.69 ;    27.51 ;       8829.90 ;    44.38 ;   80.09 ;
   6 ;   43 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1215.47 ;     0.00 ;     0.00 ;     0.00 ;    5900.93 ;    -     ;    -     ;     0.00 ;   6262.0 ;       5473.69 ;    27.51 ;       8829.90 ;    44.38 ;   76.25 ;
   6 ;   43 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  3408.09 ;     0.00 ;     0.00 ;     0.00 ;    5548.32 ;    -     ;    -     ;     0.00 ;   6262.0 ;       5473.69 ;    27.51 ;       8829.90 ;    44.38 ;   90.34 ;
   6 ;   43 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4091.76 ;     0.00 ;     0.00 ;     0.00 ;    3307.24 ;    -     ;    -     ;     0.00 ;   4543.2 ;      35250.72 ;    68.31 ;      37983.83 ;    73.60 ;   81.08 ;
   6 ;   43 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3396.07 ;     0.00 ;     0.00 ;     0.00 ;    3616.33 ;    -     ;    -     ;     0.00 ;   4543.2 ;      35250.72 ;    68.31 ;      37983.83 ;    73.60 ;   80.09 ;
   6 ;   43 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1224.25 ;     0.00 ;     0.00 ;     0.00 ;    4014.75 ;    -     ;    -     ;     0.00 ;   4543.2 ;      35250.72 ;    68.31 ;      37983.83 ;    73.60 ;   76.25 ;
   6 ;   43 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2452.45 ;     0.00 ;     0.00 ;     0.00 ;    3741.83 ;    -     ;    -     ;     0.00 ;   4543.2 ;      35250.72 ;    68.31 ;      37983.83 ;    73.60 ;   90.10 ;
   6 ;   43 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13326.1 ;      11328.76 ;    79.78 ;      11094.53 ;    78.13 ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13326.1 ;      11328.76 ;    79.78 ;      11094.53 ;    78.13 ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13326.1 ;      11328.76 ;    79.78 ;      11094.53 ;    78.13 ;    0.00 ;
   6 ;   43 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13326.1 ;      11328.76 ;    79.78 ;      11094.53 ;    78.13 ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 34041.57 ;     0.00 ;     0.00 ;     0.00 ;    7730.03 ;  1987.51 ;  6629.00 ;     0.00 ;  58080.6 ;     110687.54 ;    54.17 ;     133529.57 ;    65.35 ;   60.12 ;
   6 ;   44 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30125.29 ;     6.94 ;     0.00 ;     0.00 ;    8397.46 ;  1900.00 ;  5865.27 ;     0.00 ;  58080.6 ;     110687.54 ;    54.17 ;     133529.57 ;    65.35 ;   59.44 ;
   6 ;   44 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23423.46 ;   114.78 ;     0.00 ;     0.00 ;    6043.92 ;  1900.00 ;  4084.87 ;     0.00 ;  58080.6 ;     110687.54 ;    54.17 ;     133529.57 ;    65.35 ;   52.92 ;
   6 ;   44 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27677.69 ;    61.04 ;     0.00 ;     0.00 ;    7002.01 ;  1922.96 ;  5142.46 ;     0.00 ;  58080.6 ;     110687.54 ;    54.17 ;     133529.57 ;    65.35 ;   90.34 ;
   6 ;   44 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  1844.29 ;     0.00 ;     0.00 ;     0.00 ;    9985.71 ;    -     ;    -     ;     0.00 ;    802.4 ;       5473.69 ;    27.51 ;       5576.85 ;    28.03 ;   60.12 ;
   6 ;   44 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1136.22 ;     0.00 ;     0.00 ;     0.00 ;    9118.28 ;    -     ;    -     ;     0.00 ;    802.4 ;       5473.69 ;    27.51 ;       5576.85 ;    28.03 ;   59.44 ;
   6 ;   44 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   643.39 ;     0.00 ;     0.00 ;     0.00 ;    6648.01 ;    -     ;    -     ;     0.00 ;    802.4 ;       5473.69 ;    27.51 ;       5576.85 ;    28.03 ;   52.92 ;
   6 ;   44 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1066.44 ;     0.00 ;     0.00 ;     0.00 ;    8064.97 ;    -     ;    -     ;     0.00 ;    802.4 ;       5473.69 ;    27.51 ;       5576.85 ;    28.03 ;   90.34 ;
   6 ;   44 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6979.57 ;     0.00 ;     0.00 ;     0.00 ;     419.43 ;    -     ;    -     ;     0.00 ;  13789.4 ;      35250.72 ;    68.31 ;      43815.98 ;    84.91 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6431.20 ;     0.00 ;     0.00 ;     0.00 ;     581.20 ;    -     ;    -     ;     0.00 ;  13789.4 ;      35250.72 ;    68.31 ;      43815.98 ;    84.91 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5219.06 ;     0.00 ;     0.00 ;     0.00 ;      19.94 ;    -     ;    -     ;     0.00 ;  13789.4 ;      35250.72 ;    68.31 ;      43815.98 ;    84.91 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5946.54 ;     0.00 ;     0.00 ;     0.00 ;     247.74 ;    -     ;    -     ;     0.00 ;  13789.4 ;      35250.72 ;    68.31 ;      43815.98 ;    84.91 ;   90.10 ;
   6 ;   44 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16927.06 ;     0.00 ;     0.00 ;     0.00 ;  -11506.16 ;    -     ;    -     ;     0.00 ;  16702.7 ;      11328.76 ;    79.78 ;      11700.35 ;    82.39 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16802.84 ;     0.00 ;     0.00 ;     0.00 ;  -11467.94 ;    -     ;    -     ;     0.00 ;  16702.7 ;      11328.76 ;    79.78 ;      11700.35 ;    82.39 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15223.88 ;     0.00 ;     0.00 ;     0.00 ;  -10506.68 ;    -     ;    -     ;     0.00 ;  16702.7 ;      11328.76 ;    79.78 ;      11700.35 ;    82.39 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16016.71 ;     0.00 ;     0.00 ;     0.00 ;  -10979.53 ;    -     ;    -     ;     0.00 ;  16702.7 ;      11328.76 ;    79.78 ;      11700.35 ;    82.39 ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   45 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32282.45 ;    26.42 ;     0.00 ;     0.00 ;    8847.47 ;  1987.51 ;  6629.00 ;     0.00 ;  46470.3 ;     110687.54 ;    54.17 ;     124307.62 ;    60.84 ;  119.57 ;
   6 ;   45 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29691.91 ;   115.60 ;     0.00 ;     0.00 ;    8271.39 ;  1900.00 ;  5865.27 ;     0.00 ;  46470.3 ;     110687.54 ;    54.17 ;     124307.62 ;    60.84 ;  118.88 ;
