 
 Relatorio dos beneficios  da geracao das usinas a GNL
 
------;------;------;------;------;--------------;------;------------;------------;
    6 ;    3 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      65.69 ;     229.69 ;
    6 ;    4 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     114.11 ;     103.74 ;
    6 ;    4 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     114.11 ;     103.74 ;
    6 ;    4 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     113.89 ;     103.74 ;
    6 ;    4 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     114.11 ;     151.42 ;
    6 ;    4 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     114.11 ;     151.42 ;
    6 ;    4 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     113.89 ;     151.42 ;
    6 ;    4 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     114.03 ;     229.69 ;
    6 ;    4 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     113.96 ;     229.69 ;
    6 ;    4 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     113.31 ;     229.69 ;
    6 ;    5 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;    5 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;    5 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;    5 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;    5 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;    5 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;    5 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;    5 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;    5 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;    6 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;    6 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;    6 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
    6 ;    6 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     108.17 ;     151.42 ;
    6 ;    6 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     108.17 ;     151.42 ;
    6 ;    6 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     107.98 ;     151.42 ;
    6 ;    6 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     107.89 ;     229.69 ;
    6 ;    6 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     107.82 ;     229.69 ;
    6 ;    6 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.46 ;     229.69 ;
    6 ;    7 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      90.93 ;     103.74 ;
    6 ;    7 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      90.93 ;     103.74 ;
    6 ;    7 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      90.71 ;     103.74 ;
    6 ;    7 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      90.93 ;     151.42 ;
    6 ;    7 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      90.93 ;     151.42 ;
    6 ;    7 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      90.71 ;     151.42 ;
    6 ;    7 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      90.47 ;     229.69 ;
    6 ;    7 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      90.43 ;     229.69 ;
    6 ;    7 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      88.91 ;     229.69 ;
    6 ;    8 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      25.04 ;     103.74 ;
    6 ;    8 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      25.04 ;     103.74 ;
    6 ;    8 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      24.91 ;     103.74 ;
    6 ;    8 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      25.04 ;     151.42 ;
    6 ;    8 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      25.04 ;     151.42 ;
    6 ;    8 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      24.91 ;     151.42 ;
    6 ;    8 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      24.48 ;     229.69 ;
    6 ;    8 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      24.48 ;     229.69 ;
    6 ;    8 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      23.90 ;     229.69 ;
    6 ;    9 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.88 ;     103.74 ;
    6 ;    9 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.88 ;     103.74 ;
    6 ;    9 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;    9 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.88 ;     151.42 ;
    6 ;    9 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.88 ;     151.42 ;
    6 ;    9 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;    9 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.82 ;     229.69 ;
    6 ;    9 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.82 ;     229.69 ;
    6 ;    9 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      86.04 ;     229.69 ;
    6 ;   10 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   10 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   10 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   10 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   10 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   10 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   10 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   10 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   10 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   11 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      53.28 ;     103.74 ;
    6 ;   11 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      53.28 ;     103.74 ;
    6 ;   11 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      52.97 ;     103.74 ;
    6 ;   11 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      53.28 ;     151.42 ;
    6 ;   11 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      53.28 ;     151.42 ;
    6 ;   11 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      52.97 ;     151.42 ;
    6 ;   11 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      52.44 ;     229.69 ;
    6 ;   11 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      52.44 ;     229.69 ;
    6 ;   11 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      50.68 ;     229.69 ;
    6 ;   12 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     112.30 ;     103.74 ;
    6 ;   12 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     112.30 ;     103.74 ;
    6 ;   12 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     112.09 ;     103.74 ;
    6 ;   12 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     112.30 ;     151.42 ;
    6 ;   12 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     112.30 ;     151.42 ;
    6 ;   12 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     112.09 ;     151.42 ;
    6 ;   12 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     112.05 ;     229.69 ;
    6 ;   12 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     112.00 ;     229.69 ;
    6 ;   12 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     110.57 ;     229.69 ;
    6 ;   13 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      53.28 ;     103.74 ;
    6 ;   13 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      53.28 ;     103.74 ;
    6 ;   13 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      52.97 ;     103.74 ;
    6 ;   13 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      53.28 ;     151.42 ;
    6 ;   13 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      53.28 ;     151.42 ;
    6 ;   13 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      52.97 ;     151.42 ;
    6 ;   13 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      52.44 ;     229.69 ;
    6 ;   13 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      52.44 ;     229.69 ;
    6 ;   13 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      50.68 ;     229.69 ;
    6 ;   14 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     112.30 ;     103.74 ;
    6 ;   14 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     112.30 ;     103.74 ;
    6 ;   14 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     112.09 ;     103.74 ;
    6 ;   14 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     112.30 ;     151.42 ;
    6 ;   14 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     112.30 ;     151.42 ;
    6 ;   14 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     112.09 ;     151.42 ;
    6 ;   14 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     112.05 ;     229.69 ;
    6 ;   14 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     112.00 ;     229.69 ;
    6 ;   14 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     110.57 ;     229.69 ;
    6 ;   15 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      95.05 ;     103.74 ;
    6 ;   15 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      95.05 ;     103.74 ;
    6 ;   15 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      94.76 ;     103.74 ;
    6 ;   15 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      95.05 ;     151.42 ;
    6 ;   15 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      95.05 ;     151.42 ;
    6 ;   15 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      94.76 ;     151.42 ;
    6 ;   15 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      94.86 ;     229.69 ;
    6 ;   15 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      94.84 ;     229.69 ;
    6 ;   15 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      93.72 ;     229.69 ;
    6 ;   16 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      95.05 ;     103.74 ;
    6 ;   16 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      95.05 ;     103.74 ;
    6 ;   16 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      94.76 ;     103.74 ;
    6 ;   16 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      95.05 ;     151.42 ;
    6 ;   16 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      95.05 ;     151.42 ;
    6 ;   16 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      94.76 ;     151.42 ;
    6 ;   16 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      94.86 ;     229.69 ;
    6 ;   16 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      94.84 ;     229.69 ;
    6 ;   16 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      93.72 ;     229.69 ;
    6 ;   17 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   17 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   17 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   17 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   17 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   17 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   17 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   17 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   17 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   18 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      99.28 ;     103.74 ;
    6 ;   18 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      99.28 ;     103.74 ;
    6 ;   18 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      99.03 ;     103.74 ;
    6 ;   18 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      99.28 ;     151.42 ;
    6 ;   18 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      99.28 ;     151.42 ;
    6 ;   18 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      99.03 ;     151.42 ;
    6 ;   18 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      99.07 ;     229.69 ;
    6 ;   18 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      99.03 ;     229.69 ;
    6 ;   18 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      97.84 ;     229.69 ;
    6 ;   19 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      20.05 ;     103.74 ;
    6 ;   19 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      20.05 ;     103.74 ;
    6 ;   19 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      20.00 ;     103.74 ;
    6 ;   19 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      20.05 ;     151.42 ;
    6 ;   19 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      20.05 ;     151.42 ;
    6 ;   19 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      20.00 ;     151.42 ;
    6 ;   19 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      19.79 ;     229.69 ;
    6 ;   19 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      19.79 ;     229.69 ;
    6 ;   19 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      18.97 ;     229.69 ;
    6 ;   20 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;   20 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;   20 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
    6 ;   20 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     108.17 ;     151.42 ;
    6 ;   20 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     108.17 ;     151.42 ;
    6 ;   20 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     107.98 ;     151.42 ;
    6 ;   20 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     107.89 ;     229.69 ;
    6 ;   20 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     107.82 ;     229.69 ;
    6 ;   20 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.46 ;     229.69 ;
    6 ;   21 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      43.36 ;     103.74 ;
    6 ;   21 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      43.36 ;     103.74 ;
    6 ;   21 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      43.26 ;     103.74 ;
    6 ;   21 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      43.36 ;     151.42 ;
    6 ;   21 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      43.36 ;     151.42 ;
    6 ;   21 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      43.26 ;     151.42 ;
    6 ;   21 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      42.99 ;     229.69 ;
    6 ;   21 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      42.99 ;     229.69 ;
    6 ;   21 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      41.39 ;     229.69 ;
    6 ;   22 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      60.66 ;     103.74 ;
    6 ;   22 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      60.66 ;     103.74 ;
    6 ;   22 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      60.46 ;     103.74 ;
    6 ;   22 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      60.66 ;     151.42 ;
    6 ;   22 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      60.66 ;     151.42 ;
    6 ;   22 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      60.46 ;     151.42 ;
    6 ;   22 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      60.03 ;     229.69 ;
    6 ;   22 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      60.03 ;     229.69 ;
    6 ;   22 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      58.57 ;     229.69 ;
    6 ;   23 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      67.58 ;     103.74 ;
    6 ;   23 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      67.58 ;     103.74 ;
    6 ;   23 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      67.43 ;     103.74 ;
    6 ;   23 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      67.58 ;     151.42 ;
    6 ;   23 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      67.58 ;     151.42 ;
    6 ;   23 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      67.43 ;     151.42 ;
    6 ;   23 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      66.94 ;     229.69 ;
    6 ;   23 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      66.94 ;     229.69 ;
    6 ;   23 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      65.69 ;     229.69 ;
    6 ;   24 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;   24 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;   24 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
    6 ;   24 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     108.17 ;     151.42 ;
    6 ;   24 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     108.17 ;     151.42 ;
    6 ;   24 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     107.98 ;     151.42 ;
    6 ;   24 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     107.89 ;     229.69 ;
    6 ;   24 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     107.82 ;     229.69 ;
    6 ;   24 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.46 ;     229.69 ;
    6 ;   25 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      56.33 ;     103.74 ;
    6 ;   25 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      56.33 ;     103.74 ;
    6 ;   25 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      56.10 ;     103.74 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      56.33 ;     151.42 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      56.33 ;     151.42 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      56.10 ;     151.42 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      56.29 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      56.29 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      55.48 ;     229.69 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     121.08 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     121.08 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.89 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     121.08 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     121.08 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.89 ;     151.42 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.05 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     120.99 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     119.93 ;     229.69 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      85.41 ;     103.74 ;
