 
 Relatorio dos beneficios  da geracao das usinas a GNL
 
------;------;------;------;------;--------------;------;------------;------------;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     120.53 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.37 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     120.53 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     120.53 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.37 ;     151.42 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     118.83 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     118.49 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     116.98 ;     229.69 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     115.96 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     115.96 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     115.70 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     115.96 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     115.96 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     115.70 ;     151.42 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     115.73 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     115.64 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     114.48 ;     229.69 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     108.17 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     108.17 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     107.98 ;     151.42 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     107.89 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     107.82 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.46 ;     229.69 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     112.30 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     112.30 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     112.09 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     112.30 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     112.30 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     112.09 ;     151.42 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     112.05 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     112.00 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     110.57 ;     229.69 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.12 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.12 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.00 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.12 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.12 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.00 ;     151.42 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     158.95 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     158.76 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     158.49 ;     229.69 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     136.81 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     136.81 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     136.65 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     136.81 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     136.81 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     136.65 ;     151.42 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     136.13 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     136.04 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     135.44 ;     229.69 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     141.95 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     141.95 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     141.84 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     141.95 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     141.95 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     141.84 ;     151.42 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     140.50 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     140.37 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     139.93 ;     229.69 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.12 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.12 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.00 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.12 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.12 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.00 ;     151.42 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     158.95 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     158.76 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     158.49 ;     229.69 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.36 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.36 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.14 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.36 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.36 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.14 ;     151.42 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     161.13 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     161.03 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     160.67 ;     229.69 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      95.06 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      95.06 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      94.78 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      95.06 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      95.06 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      94.78 ;     151.42 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      94.55 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      94.52 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      93.09 ;     229.69 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     100.81 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     100.81 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     100.55 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     100.81 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     100.81 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     100.55 ;     151.42 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     100.52 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     100.48 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      98.97 ;     229.69 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     121.08 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     121.08 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.89 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     121.08 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     121.08 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.89 ;     151.42 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.05 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     120.99 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     119.93 ;     229.69 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      90.93 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      90.93 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      90.71 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      90.93 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      90.93 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      90.71 ;     151.42 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      90.47 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      90.43 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      88.91 ;     229.69 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     143.93 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     143.93 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     143.82 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     143.93 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     143.93 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     143.82 ;     151.42 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     142.26 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     142.09 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.59 ;     229.69 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.27 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.27 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.04 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.27 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.27 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.04 ;     151.42 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.67 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     121.56 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     120.26 ;     229.69 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     180.74 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     180.74 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     180.56 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     180.74 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     180.74 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     180.56 ;     151.42 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     174.03 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     173.89 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     173.57 ;     229.69 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.12 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.12 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.00 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.12 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.12 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.00 ;     151.42 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     158.95 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     158.76 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     158.49 ;     229.69 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.27 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.27 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.04 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.27 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.27 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.04 ;     151.42 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.67 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     121.56 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     120.26 ;     229.69 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     121.08 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     121.08 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.89 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     121.08 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     121.08 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.89 ;     151.42 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.05 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     120.99 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     119.93 ;     229.69 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     123.14 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     123.14 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.92 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     123.14 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     123.14 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.92 ;     151.42 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     122.52 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     122.39 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     121.13 ;     229.69 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     136.81 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     136.81 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     136.65 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     136.81 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     136.81 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     136.65 ;     151.42 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     136.13 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     136.04 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     135.44 ;     229.69 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     136.81 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     136.81 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     136.65 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     136.81 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     136.81 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     136.65 ;     151.42 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     136.13 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     136.04 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     135.44 ;     229.69 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.12 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.12 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.00 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.12 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.12 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.00 ;     151.42 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     158.95 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     158.76 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     158.49 ;     229.69 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     143.93 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     143.93 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     143.82 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     143.93 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     143.93 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     143.82 ;     151.42 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     142.26 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     142.09 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.59 ;     229.69 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     143.93 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     143.93 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     143.82 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     143.93 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     143.93 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     143.82 ;     151.42 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     142.26 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     142.09 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.59 ;     229.69 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.27 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.27 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.04 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.27 ;     151.42 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.27 ;     151.42 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.04 ;     151.42 ;
    6 ;   52 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.67 ;     229.69 ;
    6 ;   52 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     121.56 ;     229.69 ;
    6 ;   52 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     120.26 ;     229.69 ;
    6 ;   53 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     144.13 ;     103.74 ;
    6 ;   53 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     144.13 ;     103.74 ;
    6 ;   53 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     144.08 ;     103.74 ;
    6 ;   53 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     144.13 ;     151.42 ;
    6 ;   53 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     144.13 ;     151.42 ;
    6 ;   53 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     144.08 ;     151.42 ;
    6 ;   53 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     141.69 ;     229.69 ;
    6 ;   53 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     141.53 ;     229.69 ;
    6 ;   53 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.09 ;     229.69 ;
    6 ;   54 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     133.87 ;     103.74 ;
    6 ;   54 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     133.87 ;     103.74 ;
    6 ;   54 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     133.73 ;     103.74 ;
    6 ;   54 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     133.87 ;     151.42 ;
    6 ;   54 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     133.87 ;     151.42 ;
