-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   21 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6294.90 ;     0.00 ;     0.00 ;     0.00 ;    5242.90 ;    -     ;    -     ;     0.00 ;   8652.7 ;       5527.72 ;    27.78 ;      10796.05 ;    54.26 ;  106.18 ;
   6 ;   21 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5245.31 ;     0.00 ;     0.00 ;     0.00 ;    4716.99 ;    -     ;    -     ;     0.00 ;   8652.7 ;       5527.72 ;    27.78 ;      10796.05 ;    54.26 ;  106.17 ;
   6 ;   21 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2242.25 ;     0.00 ;     0.00 ;     0.00 ;    4756.95 ;    -     ;    -     ;     0.00 ;   8652.7 ;       5527.72 ;    27.78 ;      10796.05 ;    54.26 ;  101.93 ;
   6 ;   21 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3963.52 ;     0.00 ;     0.00 ;     0.00 ;    4875.68 ;    -     ;    -     ;     0.00 ;   8652.7 ;       5527.72 ;    27.78 ;      10796.05 ;    54.26 ;   90.76 ;
   6 ;   21 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4623.53 ;     0.00 ;     0.00 ;     0.00 ;    2775.47 ;    -     ;    -     ;     0.00 ;   5292.0 ;      35079.52 ;    67.98 ;      38160.45 ;    73.95 ;  106.18 ;
   6 ;   21 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3514.83 ;     0.00 ;     0.00 ;     0.00 ;    3497.57 ;    -     ;    -     ;     0.00 ;   5292.0 ;      35079.52 ;    67.98 ;      38160.45 ;    73.95 ;  106.17 ;
   6 ;   21 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1352.82 ;     0.00 ;     0.00 ;     0.00 ;    3886.18 ;    -     ;    -     ;     0.00 ;   5292.0 ;      35079.52 ;    67.98 ;      38160.45 ;    73.95 ;  101.93 ;
   6 ;   21 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2684.65 ;     0.00 ;     0.00 ;     0.00 ;    3509.63 ;    -     ;    -     ;     0.00 ;   5292.0 ;      35079.52 ;    67.98 ;      38160.45 ;    73.95 ;   90.49 ;
   6 ;   21 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12138.7 ;      11305.88 ;    79.62 ;      11007.23 ;    77.51 ;    0.00 ;
   6 ;   21 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12138.7 ;      11305.88 ;    79.62 ;      11007.23 ;    77.51 ;    0.00 ;
   6 ;   21 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12138.7 ;      11305.88 ;    79.62 ;      11007.23 ;    77.51 ;    0.00 ;
   6 ;   21 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12138.7 ;      11305.88 ;    79.62 ;      11007.23 ;    77.51 ;    0.00 ;
   6 ;   21 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   21 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   21 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   21 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32801.65 ;     2.33 ;     0.00 ;     0.00 ;    8342.28 ;  1900.00 ;  6349.45 ;     0.00 ;  48674.0 ;     110705.88 ;    54.18 ;     127496.89 ;    62.40 ;   98.20 ;
   6 ;   22 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29259.97 ;   115.60 ;     0.00 ;     0.00 ;    8741.43 ;  1900.00 ;  5865.27 ;     0.00 ;  48674.0 ;     110705.88 ;    54.18 ;     127496.89 ;    62.40 ;   98.19 ;
   6 ;   22 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22860.44 ;   115.60 ;     0.00 ;     0.00 ;    5977.76 ;  1900.00 ;  4193.59 ;     0.00 ;  48674.0 ;     110705.88 ;    54.18 ;     127496.89 ;    62.40 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26870.84 ;    85.88 ;     0.00 ;     0.00 ;    7203.70 ;  1900.00 ;  5125.49 ;     0.00 ;  48674.0 ;     110705.88 ;    54.18 ;     127496.89 ;    62.40 ;   90.76 ;
   6 ;   22 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2660.36 ;     0.00 ;     0.00 ;     0.00 ;    8877.44 ;    -     ;    -     ;     0.00 ;   2397.8 ;       5527.72 ;    27.78 ;       6762.53 ;    33.99 ;   98.20 ;
   6 ;   22 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2022.80 ;     0.00 ;     0.00 ;     0.00 ;    7939.50 ;    -     ;    -     ;     0.00 ;   2397.8 ;       5527.72 ;    27.78 ;       6762.53 ;    33.99 ;   98.19 ;
   6 ;   22 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   986.34 ;     0.00 ;     0.00 ;     0.00 ;    6012.86 ;    -     ;    -     ;     0.00 ;   2397.8 ;       5527.72 ;    27.78 ;       6762.53 ;    33.99 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1652.64 ;     0.00 ;     0.00 ;     0.00 ;    7186.56 ;    -     ;    -     ;     0.00 ;   2397.8 ;       5527.72 ;    27.78 ;       6762.53 ;    33.99 ;   90.76 ;
   6 ;   22 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4989.72 ;     0.00 ;     0.00 ;     0.00 ;    2409.28 ;    -     ;    -     ;     0.00 ;   6833.0 ;      35079.52 ;    67.98 ;      39611.80 ;    76.76 ;   98.20 ;
   6 ;   22 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4180.00 ;     0.00 ;     0.00 ;     0.00 ;    2832.40 ;    -     ;    -     ;     0.00 ;   6833.0 ;      35079.52 ;    67.98 ;      39611.80 ;    76.76 ;   98.19 ;
   6 ;   22 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1333.63 ;     0.00 ;     0.00 ;     0.00 ;    3905.37 ;    -     ;    -     ;     0.00 ;   6833.0 ;      35079.52 ;    67.98 ;      39611.80 ;    76.76 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2916.53 ;     0.00 ;     0.00 ;     0.00 ;    3277.75 ;    -     ;    -     ;     0.00 ;   6833.0 ;      35079.52 ;    67.98 ;      39611.80 ;    76.76 ;   90.49 ;
   6 ;   22 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11305.88 ;    79.62 ;      10908.66 ;    76.82 ;    0.00 ;
   6 ;   22 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11305.88 ;    79.62 ;      10908.66 ;    76.82 ;    0.00 ;
   6 ;   22 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11305.88 ;    79.62 ;      10908.66 ;    76.82 ;    0.00 ;
   6 ;   22 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11305.88 ;    79.62 ;      10908.66 ;    76.82 ;    0.00 ;
   6 ;   22 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32913.63 ;    39.24 ;     0.00 ;     0.00 ;    8267.21 ;  1900.00 ;  6349.45 ;     0.00 ;  47735.7 ;     110705.88 ;    54.18 ;     125274.93 ;    61.31 ;  105.20 ;
   6 ;   23 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31048.42 ;   115.60 ;     0.00 ;     0.00 ;    6952.98 ;  1900.00 ;  5865.27 ;     0.00 ;  47735.7 ;     110705.88 ;    54.18 ;     125274.93 ;    61.31 ;  105.20 ;
   6 ;   23 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24031.24 ;   115.60 ;     0.00 ;     0.00 ;    4806.96 ;  1900.00 ;  4193.59 ;     0.00 ;  47735.7 ;     110705.88 ;    54.18 ;     125274.93 ;    61.31 ;  101.92 ;
   6 ;   23 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27899.21 ;    95.57 ;     0.00 ;     0.00 ;    6185.01 ;  1900.00 ;  5125.49 ;     0.00 ;  47735.7 ;     110705.88 ;    54.18 ;     125274.93 ;    61.31 ;   90.76 ;
   6 ;   23 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3717.71 ;     0.00 ;     0.00 ;     0.00 ;    7820.09 ;    -     ;    -     ;     0.00 ;   4515.7 ;       5527.72 ;    27.78 ;       8652.24 ;    43.48 ;  105.20 ;
   6 ;   23 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2569.41 ;     0.00 ;     0.00 ;     0.00 ;    7392.89 ;    -     ;    -     ;     0.00 ;   4515.7 ;       5527.72 ;    27.78 ;       8652.24 ;    43.48 ;  105.20 ;
   6 ;   23 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   789.12 ;     0.00 ;     0.00 ;     0.00 ;    6210.08 ;    -     ;    -     ;     0.00 ;   4515.7 ;       5527.72 ;    27.78 ;       8652.24 ;    43.48 ;  101.92 ;
   6 ;   23 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1947.55 ;     0.00 ;     0.00 ;     0.00 ;    6891.66 ;    -     ;    -     ;     0.00 ;   4515.7 ;       5527.72 ;    27.78 ;       8652.24 ;    43.48 ;   90.76 ;
   6 ;   23 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4974.11 ;     0.00 ;     0.00 ;     0.00 ;    2424.89 ;    -     ;    -     ;     0.00 ;   5278.1 ;      35079.52 ;    67.98 ;      37878.84 ;    73.40 ;  105.20 ;
   6 ;   23 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4733.48 ;     0.00 ;     0.00 ;     0.00 ;    2278.92 ;    -     ;    -     ;     0.00 ;   5278.1 ;      35079.52 ;    67.98 ;      37878.84 ;    73.40 ;  105.20 ;
   6 ;   23 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1413.10 ;     0.00 ;     0.00 ;     0.00 ;    3825.90 ;    -     ;    -     ;     0.00 ;   5278.1 ;      35079.52 ;    67.98 ;      37878.84 ;    73.40 ;  101.92 ;
   6 ;   23 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3074.93 ;     0.00 ;     0.00 ;     0.00 ;    3119.35 ;    -     ;    -     ;     0.00 ;   5278.1 ;      35079.52 ;    67.98 ;      37878.84 ;    73.40 ;   90.49 ;
   6 ;   23 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11305.88 ;    79.62 ;      11126.76 ;    78.35 ;    0.00 ;
   6 ;   23 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11305.88 ;    79.62 ;      11126.76 ;    78.35 ;    0.00 ;
   6 ;   23 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11305.88 ;    79.62 ;      11126.76 ;    78.35 ;    0.00 ;
   6 ;   23 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11305.88 ;    79.62 ;      11126.76 ;    78.35 ;    0.00 ;
   6 ;   23 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33897.55 ;    69.95 ;     0.00 ;     0.00 ;    8085.00 ;  1900.00 ;  6349.45 ;     0.00 ;  67797.6 ;     110705.88 ;    54.18 ;     138699.18 ;    67.88 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30465.47 ;   115.60 ;     0.00 ;     0.00 ;    8306.93 ;  1900.00 ;  5865.27 ;     0.00 ;  67797.6 ;     110705.88 ;    54.18 ;     138699.18 ;    67.88 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21550.97 ;   115.60 ;     0.00 ;     0.00 ;    8058.23 ;  1900.00 ;  4193.59 ;     0.00 ;  67797.6 ;     110705.88 ;    54.18 ;     138699.18 ;    67.88 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26743.53 ;   103.62 ;     0.00 ;     0.00 ;    8119.75 ;  1900.00 ;  5125.49 ;     0.00 ;  67797.6 ;     110705.88 ;    54.18 ;     138699.18 ;    67.88 ;   90.76 ;
   6 ;   24 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2240.79 ;     0.00 ;     0.00 ;     0.00 ;    9589.21 ;    -     ;    -     ;     0.00 ;    816.0 ;       5527.72 ;    27.78 ;       5559.87 ;    27.94 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1120.21 ;     0.00 ;     0.00 ;     0.00 ;    9134.29 ;    -     ;    -     ;     0.00 ;    816.0 ;       5527.72 ;    27.78 ;       5559.87 ;    27.94 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   642.75 ;     0.00 ;     0.00 ;     0.00 ;    6648.65 ;    -     ;    -     ;     0.00 ;    816.0 ;       5527.72 ;    27.78 ;       5559.87 ;    27.94 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1166.62 ;     0.00 ;     0.00 ;     0.00 ;    7964.79 ;    -     ;    -     ;     0.00 ;    816.0 ;       5527.72 ;    27.78 ;       5559.87 ;    27.94 ;   90.76 ;
   6 ;   24 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7241.18 ;     0.00 ;     0.00 ;     0.00 ;     157.82 ;    -     ;    -     ;     0.00 ;  14393.6 ;      35079.52 ;    67.98 ;      43840.89 ;    84.95 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7250.17 ;     0.00 ;     0.00 ;     0.00 ;    -237.77 ;    -     ;    -     ;     0.00 ;  14393.6 ;      35079.52 ;    67.98 ;      43840.89 ;    84.95 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4417.17 ;     0.00 ;     0.00 ;     0.00 ;     821.83 ;    -     ;    -     ;     0.00 ;  14393.6 ;      35079.52 ;    67.98 ;      43840.89 ;    84.95 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5778.85 ;     0.00 ;     0.00 ;     0.00 ;     415.43 ;    -     ;    -     ;     0.00 ;  14393.6 ;      35079.52 ;    67.98 ;      43840.89 ;    84.95 ;   90.49 ;
   6 ;   24 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16623.94 ;     0.00 ;     0.00 ;     0.00 ;  -11203.04 ;    -     ;    -     ;     0.00 ;  19948.3 ;      11305.88 ;    79.62 ;      11443.74 ;    80.59 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15909.35 ;     0.00 ;     0.00 ;     0.00 ;  -10574.45 ;    -     ;    -     ;     0.00 ;  19948.3 ;      11305.88 ;    79.62 ;      11443.74 ;    80.59 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13996.68 ;     0.00 ;     0.00 ;     0.00 ;   -9279.48 ;    -     ;    -     ;     0.00 ;  19948.3 ;      11305.88 ;    79.62 ;      11443.74 ;    80.59 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15105.07 ;     0.00 ;     0.00 ;     0.00 ;  -10067.89 ;    -     ;    -     ;     0.00 ;  19948.3 ;      11305.88 ;    79.62 ;      11443.74 ;    80.59 ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33682.78 ;    23.27 ;     0.00 ;     0.00 ;    7443.99 ;  1900.00 ;  6349.45 ;     0.00 ;  44674.7 ;     110705.88 ;    54.18 ;     122847.97 ;    60.12 ;  121.60 ;
   6 ;   25 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31450.87 ;   115.60 ;     0.00 ;     0.00 ;    6512.43 ;  1900.00 ;  5865.27 ;     0.00 ;  44674.7 ;     110705.88 ;    54.18 ;     122847.97 ;    60.12 ;  120.57 ;
   6 ;   25 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23677.43 ;   115.60 ;     0.00 ;     0.00 ;    5160.77 ;  1900.00 ;  4193.59 ;     0.00 ;  44674.7 ;     110705.88 ;    54.18 ;     122847.97 ;    60.12 ;  116.15 ;
   6 ;   25 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28005.73 ;    91.38 ;     0.00 ;     0.00 ;    6055.96 ;  1900.00 ;  5125.49 ;     0.00 ;  44674.7 ;     110705.88 ;    54.18 ;     122847.97 ;    60.12 ;   90.76 ;
   6 ;   25 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2071.09 ;     0.00 ;     0.00 ;     0.00 ;    9466.71 ;    -     ;    -     ;     0.00 ;   1218.5 ;       5527.72 ;    27.78 ;       5994.62 ;    30.13 ;  121.60 ;
   6 ;   25 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1183.12 ;     0.00 ;     0.00 ;     0.00 ;    8779.18 ;    -     ;    -     ;     0.00 ;   1218.5 ;       5527.72 ;    27.78 ;       5994.62 ;    30.13 ;  120.57 ;
   6 ;   25 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   663.74 ;     0.00 ;     0.00 ;     0.00 ;    6335.46 ;    -     ;    -     ;     0.00 ;   1218.5 ;       5527.72 ;    27.78 ;       5994.62 ;    30.13 ;  116.15 ;
   6 ;   25 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1146.77 ;     0.00 ;     0.00 ;     0.00 ;    7692.43 ;    -     ;    -     ;     0.00 ;   1218.5 ;       5527.72 ;    27.78 ;       5994.62 ;    30.13 ;   90.76 ;
