 
 Relatorio dos beneficios  da geracao das usinas a GNL
 
------;------;------;------;------;--------------;------;------------;------------;
      ;      ;      ;      ;      ;              ;      ; Benef_GNL  ;    Custo   ;
 PER  ; CEN  ; SIS  ;  K   ;  Num ;     Usina    ; PAT  ; (R$/MW.H)  ;    (MW.H)   ;
------;------;------;------;------;--------------;------;------------;------------;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      27.28 ;     151.42 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      27.26 ;     151.42 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      27.03 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      27.03 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      26.81 ;     229.69 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      47.81 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      47.81 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      47.58 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      47.81 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      47.81 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      47.58 ;     151.42 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      47.64 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      47.64 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      46.09 ;     229.69 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      47.81 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      47.81 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      47.58 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      47.81 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      47.81 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      47.58 ;     151.42 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      47.64 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      47.64 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      46.09 ;     229.69 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      41.14 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      41.14 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      40.94 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      41.14 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      41.14 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      40.94 ;     151.42 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      38.96 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      38.96 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      37.29 ;     229.69 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      47.81 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      47.81 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      47.58 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      47.81 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      47.81 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      47.58 ;     151.42 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      47.64 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      47.64 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      46.09 ;     229.69 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      65.23 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      65.23 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      65.10 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      65.23 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      65.23 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      65.10 ;     151.42 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      64.79 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      64.79 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      63.47 ;     229.69 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      60.66 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      60.66 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      60.46 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      60.66 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      60.66 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      60.46 ;     151.42 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      60.03 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      60.03 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      58.57 ;     229.69 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      41.14 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      41.14 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      40.94 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      41.14 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      41.14 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      40.94 ;     151.42 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      38.96 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      38.96 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      37.29 ;     229.69 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      41.14 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      41.14 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      40.94 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      41.14 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      41.14 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      40.94 ;     151.42 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      38.96 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      38.96 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      37.29 ;     229.69 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      55.83 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      55.83 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      55.56 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      55.83 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      55.83 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      55.56 ;     151.42 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      55.59 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      55.59 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      54.24 ;     229.69 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      34.14 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      34.14 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      34.08 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      34.14 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      34.14 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      34.08 ;     151.42 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      33.04 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      33.04 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      31.81 ;     229.69 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      86.82 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      86.82 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      86.57 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      86.82 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      86.82 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      86.57 ;     151.42 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      86.65 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      86.63 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      85.52 ;     229.69 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      47.81 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      47.81 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      47.58 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      47.81 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      47.81 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      47.58 ;     151.42 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      47.64 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      47.64 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      46.09 ;     229.69 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      95.36 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      95.36 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      95.07 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      95.36 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      95.36 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      95.07 ;     151.42 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      95.07 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      95.04 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      93.54 ;     229.69 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      74.88 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      74.88 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      74.68 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      74.88 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      74.88 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      74.68 ;     151.42 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      74.68 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      74.68 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      73.43 ;     229.69 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      41.14 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      41.14 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      40.94 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      41.14 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      41.14 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      40.94 ;     151.42 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      38.96 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      38.96 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      37.29 ;     229.69 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      65.23 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      65.23 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      65.10 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      65.23 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      65.23 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      65.10 ;     151.42 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      64.79 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      64.79 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      63.47 ;     229.69 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      60.66 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      60.66 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      60.46 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      60.66 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      60.66 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      60.46 ;     151.42 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      60.03 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      60.03 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      58.57 ;     229.69 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      65.21 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      65.21 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      64.96 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      65.21 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      65.21 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      64.96 ;     151.42 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      65.13 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      65.13 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      64.39 ;     229.69 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      65.21 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      65.21 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      64.96 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      65.21 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      65.21 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      64.96 ;     151.42 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      65.13 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      65.13 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      64.39 ;     229.69 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      89.53 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      89.53 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      89.41 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      89.53 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      89.53 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      89.41 ;     151.42 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      88.34 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      88.34 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      86.93 ;     229.69 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      67.58 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      67.58 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      67.43 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      67.58 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      67.58 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      67.43 ;     151.42 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      66.94 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      66.94 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      65.69 ;     229.69 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      67.58 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      67.58 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      67.43 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      67.58 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      67.58 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      67.43 ;     151.42 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      66.94 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      66.94 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      65.69 ;     229.69 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      53.28 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      53.28 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      52.97 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      53.28 ;     151.42 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      53.28 ;     151.42 ;
    6 ;   52 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      52.97 ;     151.42 ;
