 
 Relatorio dos beneficios  da geracao das usinas a GNL
 
------;------;------;------;------;--------------;------;------------;------------;
      ;      ;      ;      ;      ;              ;      ; Benef_GNL  ;    Custo   ;
 PER  ; CEN  ; SIS  ;  K   ;  Num ;     Usina    ; PAT  ; (R$/MW.H)  ;    (MW.H)   ;
------;------;------;------;------;--------------;------;------------;------------;
    6 ;   25 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      70.91 ;     103.74 ;
    6 ;   25 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      70.84 ;     103.74 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      70.91 ;     151.42 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      70.91 ;     151.42 ;
    6 ;   25 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      70.84 ;     151.42 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      70.77 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      70.77 ;     229.69 ;
    6 ;   25 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      70.07 ;     229.69 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     148.43 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     148.43 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     148.32 ;     103.74 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     148.43 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     148.43 ;     151.42 ;
    6 ;   26 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     148.32 ;     151.42 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     146.18 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     146.00 ;     229.69 ;
    6 ;   26 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     145.56 ;     229.69 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     100.53 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     100.53 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     100.28 ;     103.74 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     100.53 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     100.53 ;     151.42 ;
    6 ;   27 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     100.28 ;     151.42 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     100.31 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     100.27 ;     229.69 ;
    6 ;   27 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      99.05 ;     229.69 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      92.68 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      92.68 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      92.44 ;     103.74 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      92.68 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      92.68 ;     151.42 ;
    6 ;   28 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      92.44 ;     151.42 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      92.26 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      92.22 ;     229.69 ;
    6 ;   28 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      90.57 ;     229.69 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     100.34 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     100.34 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     100.05 ;     103.74 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     100.34 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     100.34 ;     151.42 ;
    6 ;   29 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     100.05 ;     151.42 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     100.00 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      99.94 ;     229.69 ;
    6 ;   29 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      98.17 ;     229.69 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     112.30 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     112.30 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     112.09 ;     103.74 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     112.30 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     112.30 ;     151.42 ;
    6 ;   30 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     112.09 ;     151.42 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     112.05 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     112.00 ;     229.69 ;
    6 ;   30 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     110.57 ;     229.69 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     148.46 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     148.46 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     148.35 ;     103.74 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     148.46 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     148.46 ;     151.42 ;
    6 ;   31 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     148.35 ;     151.42 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     146.80 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     146.60 ;     229.69 ;
    6 ;   31 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     146.10 ;     229.69 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     121.08 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     121.08 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.89 ;     103.74 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     121.08 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     121.08 ;     151.42 ;
    6 ;   32 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.89 ;     151.42 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.05 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     120.99 ;     229.69 ;
    6 ;   32 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     119.93 ;     229.69 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.71 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.71 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.53 ;     103.74 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.71 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.71 ;     151.42 ;
    6 ;   33 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.53 ;     151.42 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     122.39 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     122.29 ;     229.69 ;
    6 ;   33 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     121.28 ;     229.69 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     151.80 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     151.80 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     151.70 ;     103.74 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     151.80 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     151.80 ;     151.42 ;
    6 ;   34 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     151.70 ;     151.42 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     150.24 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     150.06 ;     229.69 ;
    6 ;   34 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     149.64 ;     229.69 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     143.93 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     143.93 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     143.82 ;     103.74 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     143.93 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     143.93 ;     151.42 ;
    6 ;   35 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     143.82 ;     151.42 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     142.26 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     142.09 ;     229.69 ;
    6 ;   35 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.59 ;     229.69 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      94.92 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      94.92 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      94.75 ;     103.74 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      94.92 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      94.92 ;     151.42 ;
    6 ;   36 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      94.75 ;     151.42 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      93.90 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      93.70 ;     229.69 ;
    6 ;   36 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      91.31 ;     229.69 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      90.93 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      90.93 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      90.71 ;     103.74 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      90.93 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      90.93 ;     151.42 ;
    6 ;   37 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      90.71 ;     151.42 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      90.47 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      90.43 ;     229.69 ;
    6 ;   37 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      88.91 ;     229.69 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     105.94 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     105.94 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     105.70 ;     103.74 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     105.94 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     105.94 ;     151.42 ;
    6 ;   38 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     105.70 ;     151.42 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     105.72 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     105.68 ;     229.69 ;
    6 ;   38 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     104.36 ;     229.69 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;      67.20 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;      67.20 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;      67.16 ;     103.74 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;      67.20 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;      67.20 ;     151.42 ;
    6 ;   39 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;      67.16 ;     151.42 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;      66.02 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;      66.02 ;     229.69 ;
    6 ;   39 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;      65.00 ;     229.69 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     143.93 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     143.93 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     143.82 ;     103.74 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     143.93 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     143.93 ;     151.42 ;
    6 ;   40 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     143.82 ;     151.42 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     142.26 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     142.09 ;     229.69 ;
    6 ;   40 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     141.59 ;     229.69 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     108.17 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     108.17 ;     151.42 ;
    6 ;   41 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     107.98 ;     151.42 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     107.89 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     107.82 ;     229.69 ;
    6 ;   41 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.46 ;     229.69 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     163.12 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     163.12 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     163.00 ;     103.74 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     163.12 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     163.12 ;     151.42 ;
    6 ;   42 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     163.00 ;     151.42 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     158.95 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     158.76 ;     229.69 ;
    6 ;   42 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     158.49 ;     229.69 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     142.29 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     142.29 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     142.18 ;     103.74 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     142.29 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     142.29 ;     151.42 ;
    6 ;   43 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     142.18 ;     151.42 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     140.81 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     140.69 ;     229.69 ;
    6 ;   43 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     140.27 ;     229.69 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     110.54 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     110.54 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     110.32 ;     103.74 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     110.54 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     110.54 ;     151.42 ;
    6 ;   44 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     110.32 ;     151.42 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     108.34 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     108.20 ;     229.69 ;
    6 ;   44 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     106.93 ;     229.69 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     112.30 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     112.30 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     112.09 ;     103.74 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     112.30 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     112.30 ;     151.42 ;
    6 ;   45 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     112.09 ;     151.42 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     112.05 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     112.00 ;     229.69 ;
    6 ;   45 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     110.57 ;     229.69 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.27 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.27 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.04 ;     103.74 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.27 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.27 ;     151.42 ;
    6 ;   46 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.04 ;     151.42 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.67 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     121.56 ;     229.69 ;
    6 ;   46 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     120.26 ;     229.69 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     121.08 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     121.08 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     120.89 ;     103.74 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     121.08 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     121.08 ;     151.42 ;
    6 ;   47 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     120.89 ;     151.42 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.05 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     120.99 ;     229.69 ;
    6 ;   47 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     119.93 ;     229.69 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     136.81 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     136.81 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     136.65 ;     103.74 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     136.81 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     136.81 ;     151.42 ;
    6 ;   48 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     136.65 ;     151.42 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     136.13 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     136.04 ;     229.69 ;
    6 ;   48 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     135.44 ;     229.69 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     148.49 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     148.49 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     148.32 ;     103.74 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     148.49 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     148.49 ;     151.42 ;
    6 ;   49 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     148.32 ;     151.42 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     144.83 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     143.85 ;     229.69 ;
    6 ;   49 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     142.67 ;     229.69 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     136.81 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     136.81 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     136.65 ;     103.74 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     136.81 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     136.81 ;     151.42 ;
    6 ;   50 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     136.65 ;     151.42 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     136.13 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     136.04 ;     229.69 ;
    6 ;   50 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     135.44 ;     229.69 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     122.27 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     122.27 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     122.04 ;     103.74 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  1   ;     122.27 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  2   ;     122.27 ;     151.42 ;
    6 ;   51 ;   1  ;  2   ;  15  ; LUIZORMELO   ;  3   ;     122.04 ;     151.42 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  1   ;     121.67 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  2   ;     121.56 ;     229.69 ;
    6 ;   51 ;   3  ;  2   ; 224  ; PSERGIPE I   ;  3   ;     120.26 ;     229.69 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  1   ;     108.17 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  2   ;     108.17 ;     103.74 ;
    6 ;   52 ;   1  ;  2   ;  86  ; SANTA CRUZ   ;  3   ;     107.98 ;     103.74 ;
